table,_start,_stop,_time,_measurement,file_type,job_id,job_name,job_status,production_label,project_name,quality,render_node,resolution,task,aa_samples,aov_count,file_size,frame_number,light_count,polygon_count,render_time,total_render_time
2963,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.692713Z,render_jobs,exr,e4341f10-714b-4100-81f3-5676fb33b954,nike_0456_animation_playblast.1013,error,lighting_mid,nike_0456,low,node_2,1280x720,animation_playblast,2,1,5.153807679713162,1013,15,190802,78.22934064541758,3911.467032270879
2964,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.910355Z,render_jobs,exr,e4577989-3751-4d5d-a85e-793dab7509de,nike_0456_animation_playblast.1020,finished,lighting_complex,nike_0456,low,node_7,1280x720,animation_playblast,2,3,5.602948728015936,1020,3,530320,89.25015021131276,4462.507510565638
2965,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.716993Z,render_jobs,exr,e482be60-17bd-47ef-9cf3-e7b1409ec00b,apple_0789_compositing.1008,finished,fx_easy,apple_0789,high,node_9,2560x1440,compositing,8,2,6.494096219325302,1008,20,284541,128.73043760154212,6436.521880077106
2966,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.675069Z,render_jobs,exr,e48ea64d-6a9b-4f65-bfd2-9125db0b4a8b,lidl_0123_compositing.1008,finished,lighting_mid,lidl_0123,medium,node_4,1920x1080,compositing,4,9,6.536581677337934,1008,17,583669,171.30507912543294,8565.253956271647
2967,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.713804Z,render_jobs,exr,e48ec379-a18b-4f21-8c47-9d0b5b64eb66,lidl_0123_lighting.1011,idle,lighting_easy,lidl_0123,final,node_1,3840x2160,lighting,16,7,6.581344177898698,1011,9,731230,137.1438948466373,6857.194742331865
2968,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.86256Z,render_jobs,exr,e48f22ce-0ec6-4157-a91f-f1a2222a7a07,nike_0456_lighting.1041,finished,fx_easy,nike_0456,medium,node_13,1920x1080,lighting,4,3,4.303130096139723,1041,13,859485,143.79686425108906,7189.843212554453
2969,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.918856Z,render_jobs,exr,e495936d-f23b-423f-b79e-d86c15825f55,apple_0789_compositing.1017,finished,lighting_complex,apple_0789,low,node_5,1280x720,compositing,2,9,2.3956434915275198,1017,4,614480,91.47542214483451,4573.771107241726
2970,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.789509Z,render_jobs,exr,e4d3f47e-1086-4e8f-83d1-a747890309de,apple_0789_compositing.1010,finished,lighting_complex,apple_0789,medium,node_4,1920x1080,compositing,4,3,6.753282642913011,1010,9,142211,73.08703302,3654.3516511845455
2971,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.853546Z,render_jobs,exr,e4d8c014-5a36-4845-91df-5141ca02d8e3,nike_0456_lighting.1043,idle,lighting_complex,nike_0456,low,node_8,1280x720,lighting,2,5,1.028791103947587,1043,11,831480,151.8565850585576,7592.829252927881
2972,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.839853Z,render_jobs,exr,e4eda533-a359-4348-bf63-e3cad0f1c647,apple_0789_lighting.1047,finished,fx_easy,apple_0789,high,node_4,2560x1440,lighting,8,5,6.449687362251171,1047,12,24453,73.41994132529148,3670.9970662645737
2973,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.871192Z,render_jobs,exr,e500283c-99c8-4f1b-adea-9797417f8d76,apple_0789_animation_playblast.1041,finished,lighting_easy,apple_0789,low,node_9,1280x720,animation_playblast,2,1,8.949549698615545,1041,9,905062,176.83234917658422,8841.617459
2974,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.908579Z,render_jobs,exr,e50d237d-a6c1-4967-ae97-2f4fb6452df8,lidl_0123_animation_playblast.1045,finished,fx_complex,lidl_0123,final,node_3,3840x2160,animation_playblast,16,3,8.092329385,1045,10,949258,188.44324037176125,9422.162018588062
2975,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.87668Z,render_jobs,exr,e513f5af-b7dc-4133-9a5a-1e6ce0f1caa5,nike_0456_compositing.1034,finished,lighting_mid,nike_0456,final,node_14,3840x2160,compositing,16,6,8.077334293911022,1034,4,792924,149.84500679515853,7492.250339757927
2976,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.645924Z,render_jobs,exr,e52e0503-9480-493b-8fe9-84fcaa7941d3,apple_0789_lighting.1042,idle,lighting_easy,apple_0789,medium,node_3,1920x1080,lighting,4,3,8.200407626297256,1042,16,847510,175.1212905744727,8756.064528723635
2977,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.688734Z,render_jobs,exr,e53ce6b0-8e01-45fb-946f-05e9c447765b,apple_0789_lighting.1044,finished,lighting_mid,apple_0789,final,node_13,3840x2160,lighting,16,3,2.1650696483028176,1044,13,579358,125.94030874099458,6297.015437049729
2978,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.925951Z,render_jobs,exr,e5802453-1fda-4090-b64f-1ffbda762703,apple_0789_compositing.1032,idle,lighting_complex,apple_0789,low,node_2,1280x720,compositing,2,3,9.747954387689049,1032,13,118953,66.65514032,3332.7570161191147
2979,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.677448Z,render_jobs,exr,e592b2ef-11ae-446a-8f36-7b6991f8dc46,nike_0456_compositing.1049,finished,lighting_mid,nike_0456,medium,node_2,1920x1080,compositing,4,7,4.820553439777366,1049,19,187947,98.03170876878728,4901.585438439364
2980,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.853434Z,render_jobs,exr,e5bfd619-3e2d-4050-9992-75e0cd66a837,nike_0456_compositing.1047,finished,fx_easy,nike_0456,low,node_3,1280x720,compositing,2,4,7.367907799186185,1047,19,12429,72.32998589226649,3616.4992946133248
2981,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.822944Z,render_jobs,exr,e5d5e53e-f862-457d-ad0d-77d55a22295c,nike_0456_lighting.1025,idle,lighting_easy,nike_0456,high,node_7,2560x1440,lighting,8,4,2.8855523983843785,1025,3,873565,139.06938827603335,6953.4694138016675
2982,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.807136Z,render_jobs,exr,e5da6afe-d1e0-475b-a93c-37cb873a7819,nike_0456_animation_playblast.1013,finished,fx_easy,nike_0456,final,node_6,3840x2160,animation_playblast,16,9,1.2571272256816317,1013,8,172321,78.66816663,3933.408332
2983,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.903414Z,render_jobs,exr,e5e194f0-8acc-4b6c-85ed-054aa226e09c,apple_0789_lighting.1005,idle,fx_complex,apple_0789,final,node_13,3840x2160,lighting,16,10,2.357799284416421,1005,13,62707,76.13204170833181,3806.6020854165904
2984,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.813602Z,render_jobs,exr,e5e92cdd-7b65-44b4-9ead-2054d5ba5fd2,lidl_0123_animation_playblast.1045,idle,fx_complex,lidl_0123,medium,node_9,1920x1080,animation_playblast,4,2,6.958495029092347,1045,16,950315,208.15889354823545,10407.944677411773
2985,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.641117Z,render_jobs,exr,e5f76697-4c09-4cb4-9b4c-772941597c82,lidl_0123_compositing.1006,finished,fx_complex,lidl_0123,low,node_6,1280x720,compositing,2,2,7.440642577463486,1006,14,529322,109.4520339897903,5472.601699489514
2986,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.790016Z,render_jobs,exr,e60583d3-e261-46f6-ac67-7231a2e03199,nike_0456_lighting.1022,idle,lighting_easy,nike_0456,high,node_6,2560x1440,lighting,8,9,7.203245149153537,1022,19,986816,188.71662140668036,9435.831070334018
2987,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.656262Z,render_jobs,exr,e6089e60-1695-4e0c-bde1-38fa3d3588ff,nike_0456_animation_playblast.1008,finished,fx_complex,nike_0456,low,node_0,1280x720,animation_playblast,2,3,6.568370539698934,1008,18,485715,155.5900047,7779.500233
2988,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.709042Z,render_jobs,exr,e618cb6f-bcec-446a-8d68-64fb36071c34,nike_0456_lighting.1007,finished,fx_easy,nike_0456,final,node_10,3840x2160,lighting,16,4,6.330199957822856,1007,17,237724,139.73967819820064,6986.983909910032
2989,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.688305Z,render_jobs,exr,e626e259-7e5a-47ec-928f-25fc56c08e7e,lidl_0123_compositing.1000,error,lighting_mid,lidl_0123,low,node_9,1280x720,compositing,2,5,5.931403432028697,1000,19,178883,106.07696822456488,5303.848411228244
2990,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.738514Z,render_jobs,exr,e63e9126-53db-4ff0-acec-797dd4e316cc,nike_0456_compositing.1010,idle,lighting_easy,nike_0456,medium,node_8,1920x1080,compositing,4,4,9.932329325300477,1010,7,557296,109.06701267767983,5453.350633883992
2991,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.641943Z,render_jobs,exr,e644c624-4b9b-467c-b937-722eb645cc1a,nike_0456_animation_playblast.1031,idle,lighting_easy,nike_0456,medium,node_11,1920x1080,animation_playblast,4,10,3.256312912505454,1031,4,325314,101.23901721246412,5061.950860623206
2992,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.648109Z,render_jobs,exr,e64d8575-cf61-43d0-aed6-1b3e6c6ad64b,nike_0456_lighting.1013,idle,fx_easy,nike_0456,final,node_3,3840x2160,lighting,16,6,1.073305104161797,1013,14,316096,119.94520699666704,5997.260349833352
2993,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.924949Z,render_jobs,exr,e68c7dd1-6781-4073-8ed5-d34d1c343fde,apple_0789_animation_playblast.1050,idle,lighting_complex,apple_0789,medium,node_2,1920x1080,animation_playblast,4,6,2.9141394349142407,1050,2,484887,91.34544034,4567.2720168777505
2994,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.895076Z,render_jobs,exr,e69cdd5e-28f6-4830-8385-cf5684a925fd,apple_0789_lighting.1018,idle,lighting_complex,apple_0789,medium,node_12,1920x1080,lighting,4,2,4.897989386907968,1018,3,181015,74.52196333,3726.098166
2995,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.673626Z,render_jobs,exr,e6bf53e5-0c37-48a6-bf13-5b95b5c7024a,apple_0789_lighting.1031,idle,fx_complex,apple_0789,medium,node_1,1920x1080,lighting,4,8,5.930920792229289,1031,2,936696,132.22331911683693,6611.165955841847
2996,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.846211Z,render_jobs,exr,e6d7a703-789d-4cb7-8232-e9f5aa20cb6f,apple_0789_lighting.1018,finished,lighting_complex,apple_0789,high,node_13,2560x1440,lighting,8,4,8.900384569608594,1018,4,652605,106.22970555679878,5311.485277839939
2997,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.918245Z,render_jobs,exr,e6f8c9ff-c314-40c0-82bf-8d548d1f725b,apple_0789_animation_playblast.1044,finished,fx_complex,apple_0789,final,node_5,3840x2160,animation_playblast,16,5,5.1756772447689325,1044,4,796690,120.01699175775435,6000.8495878877175
2998,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.775685Z,render_jobs,exr,e715f2e3-3039-4b8f-a7d1-6c7ee67579ac,lidl_0123_compositing.1028,idle,fx_complex,lidl_0123,low,node_8,1280x720,compositing,2,10,1.0769228452527557,1028,11,312588,93.56309037892537,4678.154518946269
2999,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.684803Z,render_jobs,exr,e7258206-4cb9-42ee-b771-b14313382305,lidl_0123_lighting.1008,idle,lighting_easy,lidl_0123,final,node_5,3840x2160,lighting,16,5,4.160851809424557,1008,20,941599,167.03599387381317,8351.799693690658
3000,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.917457Z,render_jobs,exr,e725b4c2-df89-4f4a-93ad-45fcb1aa90d5,apple_0789_animation_playblast.1031,idle,lighting_easy,apple_0789,medium,node_10,1920x1080,animation_playblast,4,6,5.805996765154257,1031,10,79645,76.36277229,3818.138615
3001,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.660709Z,render_jobs,exr,e727ea50-8abe-4709-92c4-d7565bac325a,nike_0456_lighting.1021,idle,lighting_easy,nike_0456,final,node_5,3840x2160,lighting,16,6,2.0497882654874804,1021,11,877807,143.39122351505986,7169.561175752993
3002,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.896493Z,render_jobs,exr,e73e52d2-270c-46a0-8cd6-3564112bd721,nike_0456_lighting.1050,idle,lighting_complex,nike_0456,medium,node_1,1920x1080,lighting,4,4,8.427659274960872,1050,14,417548,96.96055576716394,4848.027788358197
3003,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.682675Z,render_jobs,exr,e747fba5-252b-4604-a5ef-fecddeadd5c0,apple_0789_compositing.1049,idle,fx_complex,apple_0789,high,node_7,2560x1440,compositing,8,8,6.994360315426068,1049,19,43009,82.34095505413673,4117.047752706836
3004,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.822371Z,render_jobs,exr,e7585c84-a979-411e-9844-27ac7601e3fd,nike_0456_lighting.1040,idle,lighting_mid,nike_0456,final,node_14,3840x2160,lighting,16,7,3.8786498812066545,1040,18,920028,202.23807769849168,10111.903884924584
3005,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.678701Z,render_jobs,exr,e78772ac-edd3-4dc0-91a4-ea9c0c44e6e2,nike_0456_compositing.1046,finished,fx_complex,nike_0456,final,node_5,3840x2160,compositing,16,10,4.8432876173805965,1046,11,954548,155.19793262594143,7759.8966312970715
3006,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.782756Z,render_jobs,exr,e7905d02-a593-4620-906c-4ad592c2e253,lidl_0123_lighting.1047,idle,lighting_mid,lidl_0123,final,node_10,3840x2160,lighting,16,3,2.9447466434366105,1047,11,279900,125.75749530462728,6287.874765231364
3007,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.926103Z,render_jobs,exr,e796c413-8b3f-45f8-b60c-6eef40588b73,apple_0789_lighting.1016,idle,fx_complex,apple_0789,high,node_0,2560x1440,lighting,8,2,1.1892348115596243,1016,13,231956,108.12475182866447,5406.237591433223
3008,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.679312Z,render_jobs,exr,e7a5fe32-3764-4dae-93a8-ad94253837db,lidl_0123_lighting.1047,idle,fx_complex,lidl_0123,high,node_3,2560x1440,lighting,8,4,5.849643136298715,1047,4,325374,81.88073507616411,4094.0367538082055
3009,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.784667Z,render_jobs,exr,e7accd73-fa5f-4c0c-b42a-6a5fb96f712e,lidl_0123_lighting.1014,finished,fx_easy,lidl_0123,high,node_7,2560x1440,lighting,8,2,9.347892665792525,1014,5,99082,48.11180090586654,2405.590045293327
3010,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.762007Z,render_jobs,exr,e7cec811-ca11-4bad-9fe8-e4df387fd3cc,lidl_0123_animation_playblast.1000,finished,lighting_mid,lidl_0123,final,node_11,3840x2160,animation_playblast,16,8,9.084856996603508,1000,9,67173,92.11766280244066,4605.883140122033
3011,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.66297Z,render_jobs,exr,e7d0685b-f661-4ba6-8667-8decda2a62d6,lidl_0123_lighting.1020,finished,fx_easy,lidl_0123,low,node_12,1280x720,lighting,2,4,1.8428951142055423,1020,8,323979,119.67277887753325,5983.638943876663
3012,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.888921Z,render_jobs,exr,e7e165d4-c98b-4c97-bba2-9732ff68faaf,apple_0789_lighting.1024,idle,fx_complex,apple_0789,high,node_13,2560x1440,lighting,8,10,9.915281766239955,1024,14,878086,160.3680983674813,8018.404918374065
3013,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.825157Z,render_jobs,exr,e7e68a45-9200-48e7-b0b0-93f302ed3472,apple_0789_compositing.1032,idle,lighting_complex,apple_0789,final,node_2,3840x2160,compositing,16,10,5.637781492,1032,19,306301,131.8478957004666,6592.394785023331
3014,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.665894Z,render_jobs,exr,e80bf461-b184-4997-a81a-8053dd001dca,apple_0789_animation_playblast.1006,error,fx_easy,apple_0789,high,node_13,2560x1440,animation_playblast,8,6,5.446265678156099,1006,17,60246,71.39700512165922,3569.850256082961
3015,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.855174Z,render_jobs,exr,e82fd4c1-b18f-4778-8198-6bb85e37982a,apple_0789_animation_playblast.1042,idle,fx_complex,apple_0789,low,node_6,1280x720,animation_playblast,2,6,4.107442336670736,1042,3,426318,76.82310152299124,3841.155076149562
3016,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.767181Z,render_jobs,exr,e8383a79-8423-4a05-89b7-2404a27c35bc,nike_0456_compositing.1007,idle,lighting_easy,nike_0456,low,node_7,1280x720,compositing,2,9,9.745832584891613,1007,9,545511,112.78163128692378,5639.081564346189
3017,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.905774Z,render_jobs,exr,e875129e-ff40-4032-9535-b37d242ed555,lidl_0123_lighting.1028,finished,lighting_complex,lidl_0123,high,node_5,2560x1440,lighting,8,6,6.551508589,1028,16,703526,127.78787175059057,6389.393587529528
3018,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.701944Z,render_jobs,exr,e876570f-ca63-46a0-ab79-2c1656e4822c,apple_0789_lighting.1002,finished,fx_easy,apple_0789,final,node_6,3840x2160,lighting,16,4,6.068586325431977,1002,16,86973,81.51041777801844,4075.520888900922
3019,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.869649Z,render_jobs,exr,e88df239-87e8-4af7-b528-a965dc3457e9,lidl_0123_compositing.1039,idle,fx_complex,lidl_0123,low,node_6,1280x720,compositing,2,6,3.9733434777586565,1039,2,903429,129.52569211828663,6476.284605914331
3020,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.881671Z,render_jobs,exr,e88f74f1-0032-4479-bef4-8472cf4447ad,nike_0456_compositing.1013,finished,lighting_mid,nike_0456,final,node_7,3840x2160,compositing,16,8,6.001159473086086,1013,12,519264,132.52306721672858,6626.153360836429
3021,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.764498Z,render_jobs,exr,e8922573-edde-4c51-a768-77b94ac2738b,lidl_0123_animation_playblast.1004,finished,fx_complex,lidl_0123,final,node_9,3840x2160,animation_playblast,16,6,9.639286590629162,1004,3,185794,82.34203865318501,4117.101933
3022,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.877019Z,render_jobs,exr,e8c74c93-d928-4f70-892c-863d40146e35,apple_0789_animation_playblast.1010,finished,lighting_easy,apple_0789,final,node_2,3840x2160,animation_playblast,16,6,1.1764722296503733,1010,5,559123,123.38257077258645,6169.128538629322
3023,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.865814Z,render_jobs,exr,e9781f5c-0dcc-4cf2-850a-33f16c576835,nike_0456_animation_playblast.1049,finished,lighting_mid,nike_0456,low,node_7,1280x720,animation_playblast,2,3,6.568306481713594,1049,14,17240,53.91754535944931,2695.8772679724657
3024,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.660113Z,render_jobs,exr,e9998852-4459-464b-b2ae-4cedade50df8,lidl_0123_lighting.1042,idle,fx_easy,lidl_0123,high,node_10,2560x1440,lighting,8,3,2.4766229306671184,1042,15,716244,195.2264515411158,9761.322577055791
3025,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.685469Z,render_jobs,exr,e9c532a5-4ce1-4413-ad0a-0aead1bc43f2,nike_0456_compositing.1006,idle,fx_easy,nike_0456,high,node_10,2560x1440,compositing,8,2,1.528301694365092,1006,18,853185,224.98874034949955,11249.437017474978
3026,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.710124Z,render_jobs,exr,e9c58d12-bd3e-4091-903f-80c9bdd63e2a,nike_0456_compositing.1040,finished,lighting_complex,nike_0456,high,node_8,2560x1440,compositing,8,1,8.324448011378147,1040,13,383032,103.5640327835907,5178.201639179535
3027,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.640821Z,render_jobs,exr,e9e28c26-a41b-49ca-abbe-ba193bd2654f,nike_0456_compositing.1039,finished,lighting_easy,nike_0456,final,node_5,3840x2160,compositing,16,10,4.277410834903746,1039,6,955760,145.20691679049574,7260.345839524787
3028,2024-05-24T09:22:52.766447206Z,2024-06-23T09:22:52.766447206Z,2024-06-23T08:52:02.833115Z,render_jobs,exr,e9e41fb4-f03b-47f5-9edf-f4f61c95488f,nike_0456_compositing.1004,idle,lighting_mid,nike_0456,medium,node_6,1920x1080,compositing,4,6,6.695974059065761,1004,20,257121,98.82172416246863,4941.086208123432
